cid,character,src_slot,dst_bank,dst_slot,movement_type,predicate_kind,predicate_text,predicate_args,raw_move_id,source_pc,callcond_idx,dst_animation_hex,dst_animation_length,dst_has_attack_cell,dst_mot_status,dst_mot_size,dst_mot_sha1,distance_tier,confidence,score,reason
001,Mitsurugi,418,0,421,backstep_candidate,direction,(any:back),0x0006 0x0001,0x01A5,0x5E465,0x07,019D,100.0,True,character_motion_section,4280,2a549796cd2c19d32599a0cdeeb0f619b64cb004,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,418,0,418,forward_step_candidate,direction,(any:forward),0x0005 0x0002,0x01A2,0x5E4AE,0x07,02DE,100.0,True,character_motion_section,5664,7f1c1c4422cd90a9bf7fc91b02220e2c26c03389,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,418,0,428,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01AC,0x5E54D,0x07,01AF,100.0,False,character_motion_section,3936,904aa5c871e34f73346c02aa785930790cb9584c,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,418,0,423,forward_step_candidate,direction,(any:forward),0x0005 0x0002,0x01A7,0x5E57E,0x07,0316,100.0,True,character_motion_section,7184,edbe1abd9c02864225c7f0c353e2be45f992d597,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,418,0,422,sidestep_up_candidate,direction,(any:up),0x0005 0x0004,0x01A6,0x5E5AF,0x07,02D0,100.0,True,character_motion_section,7600,d68d6a6e5190455888dc2bcf0d8ad4591bcbb7d6,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,418,0,424,eight_way_or_ambiguous,direction,(back+forward),0x0006 0x0300,0x01A8,0x5E5C7,0x07,019C,100.0,True,character_motion_section,7784,0b3ca50c167649b6e1f2434e39fdb33baa2523af,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,418,0,427,forward_diagonal,direction,(forward+up),0x0006 0x0600,0x01AB,0x5E5DF,0x07,01A1,100.0,False,character_motion_section,3528,0a256ec9cc92b9d32b38c7748b71c0029b3360aa,relative_authored_difference_no_exact_distance,inferred_static,88,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,420,0,433,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01B1,0x5E9EA,0x07,0197,100.0,False,character_motion_section,2000,4369dcac51145bfa7d7bb73b2eadcad660f5e790,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,421,0,433,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01B1,0x5EC06,0x07,0197,100.0,False,character_motion_section,2000,4369dcac51145bfa7d7bb73b2eadcad660f5e790,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,424,0,425,eight_way_or_ambiguous,direction,(back+forward),0x0020 0x0300 0x0021,0x01A9,0x5F20F,0x07,019E,100.0,True,character_motion_section,4568,591c7934033f2bae1c691955b7114ecc085c0f34,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,424,0,425,eight_way_or_ambiguous,direction,(back+forward),0x0005 0x0300,0x01A9,0x5F22E,0x07,019E,100.0,True,character_motion_section,4568,591c7934033f2bae1c691955b7114ecc085c0f34,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,439,0,436,eight_way_or_ambiguous,direction,(back+forward+up+down;any:back|forward|up|down),0x0005 0x7FFF,0x01B4,0x60729,0x07,01BF,100.0,False,character_motion_section,5784,ee738f8455e3ff58439081f1a3b717dfdcca8844,shared_movement_asset_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,447,0,448,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x01C0,0x6115C,0x07,01E7,100.0,True,character_motion_section,5144,340cb995baf2de16880cf40250c1431223ff7543,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,447,0,451,forward_step_candidate,direction,(any:forward),0x0020 0x0002 0x000A,0x01C3,0x6118F,0x07,01A2,100.0,False,character_motion_section,3576,25941e5be58aea73551ca0e49e9a5b730cb86785,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,447,0,463,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01CF,0x611BF,0x07,01C1,100.0,False,character_motion_section,2632,7879b1c24320df7677252300b411d8bbbc1e5ce9,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,451,0,433,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01B1,0x61668,0x07,0197,100.0,False,character_motion_section,2000,4369dcac51145bfa7d7bb73b2eadcad660f5e790,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,454,0,455,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x01C7,0x61B7A,0x07,0282,100.0,True,character_motion_section,5592,ed6824dbad55fb664da3eb54c93f1e1a0e7788ec,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,462,0,433,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01B1,0x62A91,0x07,0197,100.0,False,character_motion_section,2000,4369dcac51145bfa7d7bb73b2eadcad660f5e790,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,465,0,474,backstep_candidate,direction,(any:back),0x0006 0x0001,0x01DA,0x62F73,0x07,01DC,100.0,True,character_motion_section,5704,3fef468f65c7c1a049bfc682f1993a8a0dd63c3e,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,469,0,6,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0006,0x63426,0x06,00EE,100.0,False,character_motion_section,2992,de646492d057593c8641b61bd4bb0c3b11a3005c,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
001,Mitsurugi,474,0,475,backstep_candidate,direction,(any:back),0x0006 0x0001,0x01DB,0x637C1,0x07,01DB,100.0,True,character_motion_section,5072,18747e7122e0a8b285f2b1d3a32ce4d07872df1b,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
